-87 -77 -2
-87 -75 -2
-87 -72 -2
-87 -70 -2
-87 -67 -2
-87 -65 -1
-87 -62 -1
-87 -60 -1
-87 -57 -1
-87 -55 -1
-87 -52 -1
-87 -50 -1
-87 -47 -1
-87 -45 -1
-87 -42 -1
-87 -40 -1
-87 -37 -1
-87 -35 -1
-87 -32 -1
-87 -30 0
-87 -27 0
-87 -25 0
-87 -22 0
-87 -20 0
-87 -17 0
-87 -15 0
-87 -12 0
-87 -10 0
-87 -7 0
-87 -5 0
-87 -2 0
-87 0 0
-87 2 0
-87 5 0
-87 7 0
-87 10 0
-87 12 1
-87 15 1
-87 17 1
-87 20 1
-87 22 1
-87 25 1
-87 27 0
-87 30 0
-87 32 0
-87 35 0
-87 37 0
-87 40 0
-87 42 0
-87 45 0
-87 47 0
-87 50 0
-87 52 0
-87 55 0
-87 57 0
-87 60 0
-87 62 0
-87 65 0
-87 67 0
-87 70 0
-87 72 0
-87 75 0
-87 77 0
-87 80 -1
-87 82 -1
-87 85 -1
-87 87 -1
-87 90 -1
-87 92 -1
-87 95 -1
-87 97 -1
-87 100 -1
-87 102 -1
-87 105 -1
-87 107 -1
-87 110 -1
-87 112 -2
-87 115 -2
-87 117 -2
-87 120 -2
-87 122 -2
-87 125 -2
-87 127 -2
-87 130 -2
-87 132 -2
-87 135 -2
-87 137 -2
-87 140 -2
-87 142 -2
-87 145 -2
-87 147 -2
-87 150 -2
-87 152 -2
-87 155 -2
-87 157 -2
-87 160 -2
-87 162 -2
-87 165 -2
-87 167 -2
-87 170 -2
-87 172 -3
-87 175 -3
-87 177 -3
-85 -180 -3
-85 -177 -3
-85 -175 -3
-85 -172 -3
-85 -170 -3
-85 -167 -3
-85 -165 -3
-85 -162 -3
-85 -160 -3
-85 -157 -3
-85 -155 -3
-85 -152 -3
-85 -150 -3
-85 -147 -3
-85 -145 -3
-85 -142 -3
-85 -140 -3
-85 -137 -3
-85 -135 -3
-85 -132 -3
-85 -130 -3
-85 -127 -3
-85 -125 -3
-85 -122 -3
-85 -120 -3
-85 -117 -3
-85 -115 -3
-85 -112 -3
-85 -110 -3
-85 -107 -3
-85 -105 -3
-85 -102 -3
-85 -100 -4
-85 -97 -4
-85 -95 -4
-85 -92 -4
-85 -90 -4
-85 -87 -4
-85 -85 -4
-85 -82 -4
-85 -80 -4
-85 -77 -4
-85 -75 -4
-85 -72 -4
-85 -70 -4
-85 -67 -4
-85 -65 -4
-85 -62 -3
-85 -60 -3
-85 -57 -3
-85 -55 -3
-85 -52 -3
-85 -50 -3
-85 -47 -3
-85 -45 -3
-85 -42 -3
-85 -40 -3
-85 -37 -3
-85 -35 -3
-85 -32 -3
-85 -30 -2
-85 -27 -2
-85 -25 -2
-85 -22 -2
-85 -20 -2
-85 -17 -1
-85 -15 -1
-85 -12 -1
-85 -10 0
-85 -7 0
-85 -5 0
-85 -2 0
-85 0 0
-85 2 0
-85 5 0
-85 7 1
-85 10 1
-85 12 1
-85 15 1
-85 17 1
-85 20 1
-85 22 1
-85 25 1
-85 27 1
-85 30 1
-85 32 1
-85 35 1
-85 37 0
-85 40 0
-85 42 0
-85 45 0
-85 47 0
-85 50 0
-85 52 0
-85 55 0
-85 57 0
-85 60 0
-85 62 0
-85 65 -1
-85 67 -1
-85 70 -1
-85 72 -1
-85 75 -1
-85 77 -1
-85 80 -1
-85 82 -1
-85 85 -2
-85 87 -2
-85 90 -2
-85 92 -2
-85 95 -2
-85 97 -2
-85 100 -2
-85 102 -2
-85 105 -2
-85 107 -2
-85 110 -2
-85 112 -2
-85 115 -2
-85 117 -2
-85 120 -2
-85 122 -2
-85 125 -2
-85 127 -2
-85 130 -2
-85 132 -2
-85 135 -2
-85 137 -2
-85 140 -2
-85 142 -2
-85 145 -2
-85 147 -3
-85 150 -3
-85 152 -3
-85 155 -3
-85 157 -3
-85 160 -3
-85 162 -3
-85 165 -3
-85 167 -3
-85 170 -3
-85 172 -3
-85 175 -3
-85 177 -3
-82 -180 -2
-82 -177 -2
-82 -175 -2
-82 -172 -2
-82 -170 -2
-82 -167 -2
-82 -165 -1
-82 -162 -1
-82 -160 -1
-82 -157 -2
-82 -155 -2
-82 -152 -2
-82 -150 -2
-82 -147 -2
-82 -145 -2
-82 -142 -2
-82 -140 -2
-82 -137 -2
-82 -135 -2
-82 -132 -2
-82 -130 -2
-82 -127 -2
-82 -125 -2
-82 -122 -3
-82 -120 -3
-82 -117 -3
-82 -115 -3
-82 -112 -3
-82 -110 -4
-82 -107 -4
-82 -105 -4
-82 -102 -4
-82 -100 -4
-82 -97 -5
-82 -95 -5
-82 -92 -5
-82 -90 -5
-82 -87 -5
-82 -85 -5
-82 -82 -5
-82 -80 -5
-82 -77 -5
-82 -75 -5
-82 -72 -5
-82 -70 -5
-82 -67 -5
-82 -65 -5
-82 -62 -5
-82 -60 -5
-82 -57 -5
-82 -55 -5
-82 -52 -5
-82 -50 -5
-82 -47 -5
-82 -45 -5
-82 -42 -5
-82 -40 -5
-82 -37 -5
-82 -35 -5
-82 -32 -4
-82 -30 -4
-82 -27 -4
-82 -25 -4
-82 -22 -3
-82 -20 -3
-82 -17 -3
-82 -15 -2
-82 -12 -2
-82 -10 -1
-82 -7 -1
-82 -5 0
-82 -2 0
-82 0 0
-82 2 0
-82 5 1
-82 7 1
-82 10 1
-82 12 1
-82 15 1
-82 17 1
-82 20 1
-82 22 1
-82 25 1
-82 27 1
-82 30 1
-82 32 1
-82 35 1
-82 37 0
-82 40 0
-82 42 0
-82 45 0
-82 47 0
-82 50 0
-82 52 0
-82 55 -1
-82 57 -1
-82 60 -1
-82 62 -1
-82 65 -2
-82 67 -2
-82 70 -2
-82 72 -2
-82 75 -2
-82 77 -2
-82 80 -2
-82 82 -2
-82 85 -2
-82 87 -2
-82 90 -2
-82 92 -1
-82 95 -1
-82 97 -1
-82 100 -1
-82 102 -1
-82 105 -1
-82 107 -1
-82 110 -1
-82 112 -1
-82 115 -1
-82 117 -1
-82 120 -1
-82 122 -1
-82 125 -1
-82 127 -1
-82 130 -1
-82 132 -1
-82 135 -1
-82 137 -1
-82 140 -2
-82 142 -2
-82 145 -2
-82 147 -2
-82 150 -2
-82 152 -2
-82 155 -3
-82 157 -3
-82 160 -3
-82 162 -3
-82 165 -2
-82 167 -2
-82 170 -2
-82 172 -2
-82 175 -2
-82 177 -2
-80 -180 -2
-80 -177 -2
-80 -175 -2
-80 -172 -2
-80 -170 -2
-80 -167 -2
-80 -165 -2
-80 -162 -2
-80 -160 -1
-80 -157 -1
-80 -155 -1
-80 -152 -1
-80 -150 -1
-80 -147 -1
-80 -145 -1
-80 -142 -1
-80 -140 -1
-80 -137 -1
-80 -135 -1
-80 -132 -1
-80 -130 -1
-80 -127 -1
-80 -125 -1
-80 -122 -2
-80 -120 -2
-80 -117 -2
-80 -115 -2
-80 -112 -3
-80 -110 -3
-80 -107 -3
-80 -105 -4
-80 -102 -4
-80 -100 -4
-80 -97 -5
-80 -95 -5
-80 -92 -5
-80 -90 -5
-80 -87 -6
-80 -85 -6
-80 -82 -6
-80 -80 -6
-80 -77 -6
-80 -75 -6
-80 -72 -5
-80 -70 -5
-80 -67 -5
-80 -65 -5
-80 -62 -5
-80 -60 -5
-80 -57 -5
-80 -55 -5
-80 -52 -5
-80 -50 -5
-80 -47 -5
-80 -45 -5
-80 -42 -5
-80 -40 -5
-80 -37 -5
-80 -35 -5
-80 -32 -5
-80 -30 -5
-80 -27 -4
-80 -25 -4
-80 -22 -4
-80 -20 -3
-80 -17 -3
-80 -15 -2
-80 -12 -2
-80 -10 -1
-80 -7 -1
-80 -5 0
-80 -2 0
-80 0 0
-80 2 0
-80 5 0
-80 7 0
-80 10 0
-80 12 0
-80 15 0
-80 17 0
-80 20 0
-80 22 0
-80 25 0
-80 27 0
-80 30 0
-80 32 0
-80 35 0
-80 37 0
-80 40 0
-80 42 -1
-80 45 -1
-80 47 -1
-80 50 -1
-80 52 -1
-80 55 -1
-80 57 -2
-80 60 -2
-80 62 -2
-80 65 -2
-80 67 -2
-80 70 -2
-80 72 -2
-80 75 -2
-80 77 -2
-80 80 -2
-80 82 -2
-80 85 -1
-80 87 -1
-80 90 -1
-80 92 0
-80 95 0
-80 97 0
-80 100 0
-80 102 0
-80 105 0
-80 107 0
-80 110 0
-80 112 0
-80 115 0
-80 117 0
-80 120 0
-80 122 0
-80 125 0
-80 127 0
-80 130 0
-80 132 0
-80 135 0
-80 137 0
-80 140 0
-80 142 0
-80 145 -1
-80 147 -1
-80 150 -2
-80 152 -2
-80 155 -2
-80 157 -2
-80 160 -2
-80 162 -2
-80 165 -2
-80 167 -2
-80 170 -2
-80 172 -2
-80 175 -2
-80 177 -2
-77 -180 -3
-77 -177 -3
-77 -175 -3
-77 -172 -3
-77 -170 -3
-77 -167 -4
-77 -165 -4
-77 -162 -4
-77 -160 -4
-77 -157 -4
-77 -155 -4
-77 -152 -3
-77 -150 -3
-77 -147 -3
-77 -145 -3
-77 -142 -3
-77 -140 -3
-77 -137 -3
-77 -135 -2
-77 -132 -2
-77 -130 -2
-77 -127 -2
-77 -125 -2
-77 -122 -3
-77 -120 -3
-77 -117 -3
-77 -115 -3
-77 -112 -3
-77 -110 -4
-77 -107 -4
-77 -105 -4
-77 -102 -4
-77 -100 -5
-77 -97 -5
-77 -95 -5
-77 -92 -5
-77 -90 -5
-77 -87 -5
-77 -85 -5
-77 -82 -5
-77 -80 -5
-77 -77 -5
-77 -75 -5
-77 -72 -4
-77 -70 -4
-77 -67 -4
-77 -65 -4
-77 -62 -4
-77 -60 -3
-77 -57 -3
-77 -55 -3
-77 -52 -3
-77 -50 -3
-77 -47 -3
-77 -45 -3
-77 -42 -3
-77 -40 -3
-77 -37 -4
-77 -35 -4
-77 -32 -4
-77 -30 -4
-77 -27 -4
-77 -25 -4
-77 -22 -4
-77 -20 -3
-77 -17 -3
-77 -15 -3
-77 -12 -3
-77 -10 -2
-77 -7 -2
-77 -5 -2
-77 -2 -2
-77 0 -2
-77 2 -2
-77 5 -3
-77 7 -3
-77 10 -3
-77 12 -3
-77 15 -3
-77 17 -3
-77 20 -4
-77 22 -4
-77 25 -4
-77 27 -4
-77 30 -4
-77 32 -4
-77 35 -3
-77 37 -3
-77 40 -3
-77 42 -3
-77 45 -3
-77 47 -3
-77 50 -3
-77 52 -2
-77 55 -2
-77 57 -2
-77 60 -2
-77 62 -3
-77 65 -3
-77 67 -3
-77 70 -3
-77 72 -3
-77 75 -2
-77 77 -2
-77 80 -2
-77 82 -1
-77 85 -1
-77 87 0
-77 90 0
-77 92 0
-77 95 0
-77 97 1
-77 100 1
-77 102 1
-77 105 1
-77 107 1
-77 110 1
-77 112 1
-77 115 1
-77 117 1
-77 120 1
-77 122 1
-77 125 1
-77 127 1
-77 130 1
-77 132 1
-77 135 1
-77 137 1
-77 140 1
-77 142 1
-77 145 1
-77 147 0
-77 150 0
-77 152 0
-77 155 0
-77 157 0
-77 160 -1
-77 162 -1
-77 165 -2
-77 167 -2
-77 170 -2
-77 172 -3
-77 175 -3
-77 177 -3
-75 -180 -5
-75 -177 -5
-75 -175 -5
-75 -172 -6
-75 -170 -6
-75 -167 -6
-75 -165 -7
-75 -162 -7
-75 -160 -7
-75 -157 -7
-75 -155 -7
-75 -152 -7
-75 -150 -7
-75 -147 -7
-75 -145 -7
-75 -142 -6
-75 -140 -6
-75 -137 -6
-75 -135 -6
-75 -132 -6
-75 -130 -6
-75 -127 -6
-75 -125 -6
-75 -122 -6
-75 -120 -6
-75 -117 -6
-75 -115 -6
-75 -112 -6
-75 -110 -6
-75 -107 -6
-75 -105 -6
-75 -102 -6
-75 -100 -5
-75 -97 -5
-75 -95 -5
-75 -92 -5
-75 -90 -4
-75 -87 -4
-75 -85 -4
-75 -82 -4
-75 -80 -4
-75 -77 -3
-75 -75 -3
-75 -72 -3
-75 -70 -3
-75 -67 -3
-75 -65 -3
-75 -62 -2
-75 -60 -2
-75 -57 -2
-75 -55 -2
-75 -52 -2
-75 -50 -2
-75 -47 -2
-75 -45 -2
-75 -42 -2
-75 -40 -2
-75 -37 -2
-75 -35 -3
-75 -32 -3
-75 -30 -3
-75 -27 -3
-75 -25 -3
-75 -22 -3
-75 -20 -4
-75 -17 -4
-75 -15 -4
-75 -12 -4
-75 -10 -4
-75 -7 -5
-75 -5 -5
-75 -2 -6
-75 0 -6
-75 2 -7
-75 5 -7
-75 7 -8
-75 10 -8
-75 12 -8
-75 15 -8
-75 17 -8
-75 20 -8
-75 22 -8
-75 25 -8
-75 27 -8
-75 30 -7
-75 32 -7
-75 35 -6
-75 37 -6
-75 40 -5
-75 42 -4
-75 45 -4
-75 47 -3
-75 50 -3
-75 52 -3
-75 55 -2
-75 57 -2
-75 60 -2
-75 62 -2
-75 65 -2
-75 67 -2
-75 70 -2
-75 72 -2
-75 75 -2
-75 77 -1
-75 80 -1
-75 82 0
-75 85 0
-75 87 0
-75 90 0
-75 92 0
-75 95 0
-75 97 0
-75 100 0
-75 102 0
-75 105 0
-75 107 0
-75 110 0
-75 112 0
-75 115 0
-75 117 0
-75 120 0
-75 122 0
-75 125 0
-75 127 0
-75 130 0
-75 132 1
-75 135 1
-75 137 1
-75 140 1
-75 142 1
-75 145 1
-75 147 1
-75 150 1
-75 152 1
-75 155 0
-75 157 0
-75 160 0
-75 162 0
-75 165 -1
-75 167 -2
-75 170 -2
-75 172 -3
-75 175 -4
-75 177 -4
-72 -180 -5
-72 -177 -6
-72 -175 -6
-72 -172 -7
-72 -170 -7
-72 -167 -8
-72 -165 -8
-72 -162 -9
-72 -160 -9
-72 -157 -9
-72 -155 -9
-72 -152 -9
-72 -150 -9
-72 -147 -9
-72 -145 -9
-72 -142 -9
-72 -140 -9
-72 -137 -9
-72 -135 -9
-72 -132 -9
-72 -130 -9
-72 -127 -9
-72 -125 -9
-72 -122 -9
-72 -120 -9
-72 -117 -9
-72 -115 -9
-72 -112 -9
-72 -110 -8
-72 -107 -8
-72 -105 -7
-72 -102 -7
-72 -100 -6
-72 -97 -6
-72 -95 -5
-72 -92 -4
-72 -90 -4
-72 -87 -3
-72 -85 -3
-72 -82 -3
-72 -80 -2
-72 -77 -2
-72 -75 -1
-72 -72 -1
-72 -70 -1
-72 -67 -1
-72 -65 -1
-72 -62 -1
-72 -60 -1
-72 -57 -1
-72 -55 -2
-72 -52 -1
-72 -50 -1
-72 -47 -1
-72 -45 -1
-72 -42 -1
-72 -40 -1
-72 -37 -1
-72 -35 -1
-72 -32 -1
-72 -30 -2
-72 -27 -2
-72 -25 -2
-72 -22 -3
-72 -20 -4
-72 -17 -4
-72 -15 -5
-72 -12 -5
-72 -10 -6
-72 -7 -7
-72 -5 -8
-72 -2 -8
-72 0 -9
-72 2 -10
-72 5 -10
-72 7 -11
-72 10 -11
-72 12 -11
-72 15 -11
-72 17 -10
-72 20 -10
-72 22 -10
-72 25 -9
-72 27 -9
-72 30 -8
-72 32 -8
-72 35 -7
-72 37 -6
-72 40 -5
-72 42 -5
-72 45 -4
-72 47 -4
-72 50 -3
-72 52 -3
-72 55 -3
-72 57 -2
-72 60 -2
-72 62 -2
-72 65 -2
-72 67 -2
-72 70 -2
-72 72 -2
-72 75 -2
-72 77 -1
-72 80 -1
-72 82 -1
-72 85 -1
-72 87 0
-72 90 0
-72 92 0
-72 95 -1
-72 97 -1
-72 100 -2
-72 102 -2
-72 105 -3
-72 107 -3
-72 110 -3
-72 112 -3
-72 115 -3
-72 117 -3
-72 120 -3
-72 122 -3
-72 125 -2
-72 127 -2
-72 130 -2
-72 132 -2
-72 135 -1
-72 137 -1
-72 140 -1
-72 142 -1
-72 145 -1
-72 147 -1
-72 150 -1
-72 152 -1
-72 155 -1
-72 157 -1
-72 160 -1
-72 162 -2
-72 165 -2
-72 167 -3
-72 170 -3
-72 172 -3
-72 175 -4
-72 177 -5
-70 -180 -4
-70 -177 -5
-70 -175 -5
-70 -172 -6
-70 -170 -6
-70 -167 -7
-70 -165 -7
-70 -162 -8
-70 -160 -8
-70 -157 -9
-70 -155 -9
-70 -152 -9
-70 -150 -9
-70 -147 -9
-70 -145 -9
-70 -142 -9
-70 -140 -9
-70 -137 -9
-70 -135 -9
-70 -132 -9
-70 -130 -9
-70 -127 -9
-70 -125 -9
-70 -122 -9
-70 -120 -9
-70 -117 -9
-70 -115 -9
-70 -112 -9
-70 -110 -8
-70 -107 -8
-70 -105 -7
-70 -102 -7
-70 -100 -6
-70 -97 -5
-70 -95 -5
-70 -92 -4
-70 -90 -3
-70 -87 -3
-70 -85 -2
-70 -82 -2
-70 -80 -2
-70 -77 -1
-70 -75 -1
-70 -72 0
-70 -70 -1
-70 -67 -1
-70 -65 -1
-70 -62 -1
-70 -60 -1
-70 -57 -1
-70 -55 -1
-70 -52 -1
-70 -50 -1
-70 -47 -1
-70 -45 0
-70 -42 0
-70 -40 0
-70 -37 0
-70 -35 0
-70 -32 0
-70 -30 0
-70 -27 -1
-70 -25 -1
-70 -22 -2
-70 -20 -3
-70 -17 -4
-70 -15 -5
-70 -12 -6
-70 -10 -6
-70 -7 -7
-70 -5 -8
-70 -2 -8
-70 0 -9
-70 2 -9
-70 5 -9
-70 7 -10
-70 10 -10
-70 12 -10
-70 15 -9
-70 17 -9
-70 20 -9
-70 22 -8
-70 25 -8
-70 27 -7
-70 30 -6
-70 32 -6
-70 35 -5
-70 37 -5
-70 40 -5
-70 42 -4
-70 45 -4
-70 47 -4
-70 50 -4
-70 52 -4
-70 55 -3
-70 57 -3
-70 60 -3
-70 62 -3
-70 65 -3
-70 67 -2
-70 70 -2
-70 72 -2
-70 75 -2
-70 77 -2
-70 80 -3
-70 82 -4
-70 85 -4
-70 87 -5
-70 90 -6
-70 92 -6
-70 95 -7
-70 97 -7
-70 100 -7
-70 102 -7
-70 105 -7
-70 107 -7
-70 110 -7
-70 112 -7
-70 115 -7
-70 117 -7
-70 120 -6
-70 122 -6
-70 125 -6
-70 127 -6
-70 130 -6
-70 132 -6
-70 135 -6
-70 137 -6
-70 140 -6
-70 142 -6
-70 145 -6
-70 147 -6
-70 150 -6
-70 152 -6
-70 155 -5
-70 157 -4
-70 160 -4
-70 162 -3
-70 165 -3
-70 167 -3
-70 170 -3
-70 172 -3
-70 175 -3
-70 177 -4
-67 -180 -2
-67 -177 -2
-67 -175 -2
-67 -172 -3
-67 -170 -3
-67 -167 -3
-67 -165 -4
-67 -162 -4
-67 -160 -5
-67 -157 -5
-67 -155 -5
-67 -152 -6
-67 -150 -6
-67 -147 -6
-67 -145 -7
-67 -142 -7
-67 -140 -7
-67 -137 -7
-67 -135 -7
-67 -132 -7
-67 -130 -6
-67 -127 -7
-67 -125 -7
-67 -122 -6
-67 -120 -6
-67 -117 -6
-67 -115 -6
-67 -112 -6
-67 -110 -5
-67 -107 -5
-67 -105 -5
-67 -102 -4
-67 -100 -4
-67 -97 -3
-67 -95 -3
-67 -92 -2
-67 -90 -2
-67 -87 -2
-67 -85 -2
-67 -82 -1
-67 -80 -1
-67 -77 -1
-67 -75 -1
-67 -72 0
-67 -70 0
-67 -67 0
-67 -65 0
-67 -62 0
-67 -60 -1
-67 -57 -1
-67 -55 -1
-67 -52 0
-67 -50 0
-67 -47 0
-67 -45 0
-67 -42 0
-67 -40 0
-67 -37 0
-67 -35 1
-67 -32 0
-67 -30 0
-67 -27 0
-67 -25 0
-67 -22 -1
-67 -20 -2
-67 -17 -3
-67 -15 -3
-67 -12 -4
-67 -10 -4
-67 -7 -4
-67 -5 -4
-67 -2 -5
-67 0 -5
-67 2 -5
-67 5 -5
-67 7 -5
-67 10 -5
-67 12 -5
-67 15 -4
-67 17 -4
-67 20 -4
-67 22 -4
-67 25 -4
-67 27 -4
-67 30 -4
-67 32 -4
-67 35 -4
-67 37 -4
-67 40 -4
-67 42 -4
-67 45 -5
-67 47 -5
-67 50 -5
-67 52 -5
-67 55 -4
-67 57 -4
-67 60 -4
-67 62 -3
-67 65 -3
-67 67 -3
-67 70 -3
-67 72 -3
-67 75 -4
-67 77 -4
-67 80 -5
-67 82 -7
-67 85 -9
-67 87 -10
-67 90 -11
-67 92 -12
-67 95 -12
-67 97 -12
-67 100 -11
-67 102 -10
-67 105 -10
-67 107 -9
-67 110 -8
-67 112 -8
-67 115 -8
-67 117 -8
-67 120 -8
-67 122 -8
-67 125 -8
-67 127 -8
-67 130 -9
-67 132 -9
-67 135 -8
-67 137 -8
-67 140 -8
-67 142 -8
-67 145 -8
-67 147 -8
-67 150 -7
-67 152 -7
-67 155 -6
-67 157 -5
-67 160 -4
-67 162 -3
-67 165 -2
-67 167 -2
-67 170 -1
-67 172 -1
-67 175 -1
-67 177 -1
-65 -180 0
-65 -177 0
-65 -175 0
-65 -172 0
-65 -170 0
-65 -167 0
-65 -165 0
-65 -162 0
-65 -160 0
-65 -157 0
-65 -155 0
-65 -152 -1
-65 -150 -1
-65 -147 -1
-65 -145 -2
-65 -142 -2
-65 -140 -2
-65 -137 -2
-65 -135 -2
-65 -132 -2
-65 -130 -2
-65 -127 -2
-65 -125 -2
-65 -122 -2
-65 -120 -2
-65 -117 -2
-65 -115 -2
-65 -112 -2
-65 -110 -1
-65 -107 -1
-65 -105 -1
-65 -102 -1
-65 -100 -1
-65 -97 -1
-65 -95 -1
-65 -92 -1
-65 -90 -1
-65 -87 -1
-65 -85 -1
-65 -82 -1
-65 -80 -1
-65 -77 0
-65 -75 0
-65 -72 0
-65 -70 0
-65 -67 0
-65 -65 0
-65 -62 0
-65 -60 0
-65 -57 0
-65 -55 0
-65 -52 0
-65 -50 0
-65 -47 1
-65 -45 1
-65 -42 1
-65 -40 1
-65 -37 2
-65 -35 2
-65 -32 1
-65 -30 1
-65 -27 0
-65 -25 0
-65 -22 0
-65 -20 0
-65 -17 0
-65 -15 0
-65 -12 0
-65 -10 0
-65 -7 0
-65 -5 0
-65 -2 0
-65 0 0
-65 2 0
-65 5 0
-65 7 1
-65 10 1
-65 12 1
-65 15 1
-65 17 1
-65 20 0
-65 22 0
-65 25 0
-65 27 0
-65 30 0
-65 32 -1
-65 35 -1
-65 37 -1
-65 40 -2
-65 42 -2
-65 45 -3
-65 47 -3
-65 50 -4
-65 52 -4
-65 55 -3
-65 57 -3
-65 60 -3
-65 62 -3
-65 65 -3
-65 67 -3
-65 70 -3
-65 72 -4
-65 75 -4
-65 77 -5
-65 80 -6
-65 82 -7
-65 85 -8
-65 87 -9
-65 90 -10
-65 92 -11
-65 95 -11
-65 97 -11
-65 100 -11
-65 102 -10
-65 105 -9
-65 107 -8
-65 110 -7
-65 112 -7
-65 115 -7
-65 117 -6
-65 120 -6
-65 122 -6
-65 125 -6
-65 127 -6
-65 130 -6
-65 132 -6
-65 135 -5
-65 137 -5
-65 140 -4
-65 142 -4
-65 145 -4
-65 147 -4
-65 150 -4
-65 152 -3
-65 155 -3
-65 157 -2
-65 160 -1
-65 162 -1
-65 165 0
-65 167 0
-65 170 0
-65 172 0
-65 175 0
-65 177 0
-62 -180 2
-62 -177 2
-62 -175 2
-62 -172 2
-62 -170 3
-62 -167 3
-62 -165 3
-62 -162 3
-62 -160 3
-62 -157 4
-62 -155 4
-62 -152 4
-62 -150 4
-62 -147 3
-62 -145 3
-62 -142 3
-62 -140 3
-62 -137 2
-62 -135 2
-62 -132 2
-62 -130 2
-62 -127 2
-62 -125 2
-62 -122 2
-62 -120 1
-62 -117 1
-62 -115 1
-62 -112 1
-62 -110 0
-62 -107 0
-62 -105 0
-62 -102 0
-62 -100 0
-62 -97 0
-62 -95 0
-62 -92 0
-62 -90 0
-62 -87 0
-62 -85 0
-62 -82 0
-62 -80 0
-62 -77 0
-62 -75 0
-62 -72 1
-62 -70 1
-62 -67 1
-62 -65 1
-62 -62 1
-62 -60 1
-62 -57 1
-62 -55 1
-62 -52 2
-62 -50 1
-62 -47 1
-62 -45 1
-62 -42 2
-62 -40 2
-62 -37 3
-62 -35 3
-62 -32 3
-62 -30 3
-62 -27 3
-62 -25 2
-62 -22 2
-62 -20 2
-62 -17 2
-62 -15 2
-62 -12 2
-62 -10 2
-62 -7 3
-62 -5 3
-62 -2 3
-62 0 3
-62 2 4
-62 5 4
-62 7 4
-62 10 5
-62 12 5
-62 15 5
-62 17 4
-62 20 4
-62 22 4
-62 25 3
-62 27 2
-62 30 2
-62 32 1
-62 35 1
-62 37 0
-62 40 0
-62 42 0
-62 45 0
-62 47 -1
-62 50 -1
-62 52 -1
-62 55 -1
-62 57 -1
-62 60 -1
-62 62 -1
-62 65 -1
-62 67 -1
-62 70 -1
-62 72 -2
-62 75 -2
-62 77 -2
-62 80 -3
-62 82 -3
-62 85 -3
-62 87 -3
-62 90 -3
-62 92 -4
-62 95 -4
-62 97 -4
-62 100 -5
-62 102 -5
-62 105 -5
